order_id,order_date,branch,product_id,quantity,unit_price_egp,discount_pct,payment_method,customer_id
ORD-001861,22/04/2024,Smouha,AU05,2,3287.0,0.0,credit card,C1873
ORD-001862,22/04/2024,Heliopolis,SP06,1,9922.0,0.0,Visa/Mastercard,C0258
ORD-001864,22/04/2024,Heliopolis,AX02,1,357.0,0.0,Credit Card,C2048
ORD-001858,22/04/2024,Heliopolis,AX12,3,913.0,0.0,CASH,
ORD-001881,23/04/2024,Miami,LP02,1,41499.0,0.05,Credit Card,C0351
ORD-001885,23/04/2024,Smouha,KA02,1,3656.0,0.0,Installments,C2155
ORD-001888,23/04/2024,Mansoura,LP01,1,28432.0,0.0,VF Cash,C2080
ORD-001887,23/04/2024,Nasr City,TV02,1,25905.0,0.05,Installments,C2079
ORD-001886,23/04/2024,Dokki,AX12,3,880.0,0.0,VF Cash,C2229
ORD-001884,23/04/2024,Mansoura,TB01,1,24966.0,0.0,Mobile Wallet,C0278
ORD-001883,23/04/2024,Mansoura,KA06,2,12179.0,0.0,Credit Card,C1478
ORD-001882,23/04/2024,Nasr City,KA02,2,3536.0,0.0,credit card,C2145
ORD-001879,23/04/2024,dokki,AX11,3,396.0,0.0,Credit Card,C1707
ORD-001878,23/04/2024,Maadi,SP02,1,51302.0,0.0,installments,C2338
ORD-001880,23/04/2024,Maadi,KA05,1,9669.0,0.0,Visa/Mastercard,C0768
ORD-001876,23/04/2024,Miami,AX07,5,733.0,0.0,Credit Card,C1446
ORD-001875,23/04/2024,Nasr City,KA04,2,24699.0,0.0,Cash,C0007
ORD-001874,23/04/2024,Smouha,AU02,1,8813.0,0.0,credit card,C1759
ORD-001873,23/04/2024,Dokki,AX07,5,759.0,0.0,Valu/Installments,C1194
ORD-001872,23/04/2024,Maadi,LP03,1,30881.0,0.0,Valu/Installments,C0589
ORD-001871,23/04/2024,Heliopolis,TB04,1,17426.0,0.0,cash,C0991
ORD-001870,23/04/2024,Dokki,AX05,4,2445.0,0.0,CASH,C2356
ORD-001877,23/04/2024,Smouha,TV01,1,32233.0,0.05,Credit Card,C0986
ORD-001895,24/04/2024,Dokki,AU01,1,,0.0,Mobile Wallet,C1530
ORD-001899,24/04/2024,Dokki,LP04,1,76011.0,0.05,Mobile Wallet,C1463
ORD-001898,24/04/2024,Dokki,KA04,1,25017.0,0.0,installments,
ORD-001897,24/04/2024,Nasr City,TB02,1,13230.0,0.0,mobile wallet,C0067
ORD-001894,24/04/2024,mansoura,AX03,2,566.0,0.0,cash,C1585
ORD-001902,24/04/2024,Dokki,LP02,1,42655.0,0.0,installments,C0988
ORD-001892,24/04/2024,Mansoura,TV04,1,40700.0,0.0,Credit Card,C1926
ORD-001891,24/04/2024,Maadi,TB02,1,13213.0,0.05,CASH,C1600
ORD-001890,24/04/2024,Smouha,LP01,1,27811.0,0.0,installments,C0084
ORD-001889,24/04/2024,Miami,LP02,1,41877.0,0.0,cash,C2270
ORD-001900,24/04/2024,Mansoura,TV06,1,88517.0,0.0,Credit Card,C0277
ORD-001893,24/04/2024,Miami,AX06,3,1167.0,0.0,Mobile Wallet,C0179
ORD-001901,24/04/2024,Dokki,TV01,1,32821.0,0.0,Visa/Mastercard,C1413
ORD-001896,24/04/2024,Heliopolis,SP01,1,16727.0,0.0,VF Cash,C1039
ORD-001909,24/04/2024,Heliopolis,SP08,1,44642.0,0.0,cash,C2237
ORD-001904,24/04/2024,Smouha,SP02,1,53253.0,0.05,installments,C2384
ORD-001905,24/04/2024,Nasr City,AX02,2,341.0,0.0,credit card,C1362
ORD-001906,24/04/2024,Nasr City,AX07,3,729.0,0.0,Valu/Installments,C0547
ORD-001907,24/04/2024,Mansoura,AX11,2,393.0,0.0,cash,C0182
ORD-001908,24/04/2024,Smouha,TV06,1,87599.0,0.0,CASH,C1444
ORD-001903,24/04/2024,Dokki,TB03,1,9645.0,0.0,Cash,C0425
ORD-001910,25/04/2024,Smouha,KA02,1,3635.0,0.05,VF Cash,C1387
ORD-001911,25/04/2024,Nasr City,SP02,1,50934.0,0.05,Cash,C0718
ORD-001912,25/04/2024,Mansoura,AX07,1,746.0,0.0,Cash,C1904
ORD-001913,25/04/2024,Maadi,AX07,5,765.0,0.0,Cash,C1961
ORD-001914,25/04/2024,Dokki,SP07,1,14420.0,0.0,Visa/Mastercard,C0747
ORD-001915,25/04/2024,Mansoura,TB03,1,9595.0,0.0,mobile wallet,C0553
ORD-001917,25/04/2024,Mansoura,AC03,1,25643.0,0.0,credit card,C1875
ORD-001916,25/04/2024,Dokki,AX09,5,1807.0,0.0,Credit Card,C0259
ORD-001919,25/04/2024,Miami,AC04,1,57365.0,0.0,Installments,C1202
ORD-001921,25/04/2024,Nasr City,KA04,1,24567.0,0.0,CASH,C0180
ORD-001922,25/04/2024,Maadi,LP03,1,,0.0,CASH,C0818
ORD-001923,25/04/2024,Heliopolis,AX02,4,342.0,0.0,Visa/Mastercard,C0172
ORD-001924,25/04/2024,Mansoura,AX05,5,2501.0,0.0,mobile wallet,C1293
ORD-001925,25/04/2024,Nasr City,AU05,2,3286.0,0.0,Credit Card,C1271
ORD-001926,25/04/2024,Maadi,AU04,2,1450.0,0.0,Visa/Mastercard,C2112
ORD-001918,25/04/2024,Mansoura,TB02,1,13508.0,0.0,CASH,C0152
ORD-001920,25/04/2024,Nasr City,AU02,2,8861.0,0.0,credit card,C0826
ORD-001934,26/04/2024,Smouha,AX07,1,752.0,0.0,Cash,C1463
ORD-001933,26/04/2024,Mansoura,AU04,1,1420.0,0.0,Visa/Mastercard,C1172
ORD-001927,26/04/2024,Nasr City,AX08,0,1320.0,0.0,Visa/Mastercard,C1632
ORD-001928,26/04/2024,mansoura,AX04,1,250.0,0.0,Visa/Mastercard,C2225
ORD-001929,26/04/2024,6th of october,AX05,4,2400.0,0.0,Credit Card,C1940
ORD-001932,26/04/2024,Mansoura,AU02,1,8985.0,0.0,Installments,C0783
ORD-001930,26/04/2024,Smouha,TB03,1,9534.0,0.0,credit card,C1038
ORD-001931,26/04/2024,Dokki,KA07,1,18447.0,0.0,cash,C0150
ORD-001946,26/04/2024,Miami,AX02,3,360.0,0.0,CASH,C0766
ORD-001947,26/04/2024,Mansoura,SP02,1,52095.0,0.0,installments,C2033
ORD-001949,26/04/2024,Mansoura,AC02,1,45615.0,0.0,Valu/Installments,C1505
ORD-001948,26/04/2024,Miami,SP08,1,45243.0,0.0,Valu/Installments,C2038
ORD-001944,26/04/2024,Heliopolis,KA01,2,4188.0,0.0,Visa/Mastercard,C1584
ORD-001945,26/04/2024,Smouha,AX12,3,887.0,0.0,Cash,C1389
ORD-001942,26/04/2024,Nasr City,AX06,5,1138.0,0.0,Cash,
ORD-001943,26/04/2024,Miami,AX12,5,896.0,0.0,Cash,C1802
ORD-001940,26/04/2024,Smouha,KA07,2,18709.0,0.05,Installments,C1790
ORD-001939,26/04/2024,Nasr City,AX10,5,447.0,0.0,cash,C1508
ORD-001938,26/04/2024,Maadi,TB04,1,17777.0,0.05,Mobile Wallet,C0510
ORD-001937,26/04/2024,Nasr City,LP04,1,77564.0,0.0,Mobile Wallet,C1120
ORD-001936,26/04/2024,Miami,TV01,1,31813.0,0.0,Valu/Installments,C1360
ORD-001935,26/04/2024,Smouha,SP07,1,14782.0,0.0,Visa/Mastercard,C0196
ORD-001941,26/04/2024,Heliopolis,SP04,1,11581.0,0.0,Visa/Mastercard,C1639
ORD-001950,27/04/2024,Dokki,AX10,1,461.0,0.0,Cash,C2127
ORD-001951,27/04/2024,Smouha,AC01,1,32520.0,0.0,installments,C1093
ORD-001952,27/04/2024,Nasr City,AX04,1,243.0,0.0,Valu/Installments,C0339
ORD-001954,27/04/2024,Maadi,TV06,1,89885.0,0.0,Visa/Mastercard,C0324
ORD-001953,27/04/2024,Nasr City,SP08,1,45221.0,0.0,CASH,C1739
ORD-001956,27/04/2024,Dokki,AU03,1,13142.0,0.0,Installments,C2468
ORD-001957,27/04/2024,Nasr City,AX01,3,959.0,0.0,Visa/Mastercard,
ORD-001958,27/04/2024,nasr city,SP08,1,46114.0,0.0,installments,C0740
ORD-001959,27/04/2024,6th of October,KA01,1,4264.0,0.0,cash,C2235
ORD-001961,27/04/2024,Nasr City,KA04,2,24784.0,0.0,Mobile Wallet,C1316
ORD-001962,27/04/2024,Mansoura,AC01,1,34470.0,0.0,installments,C0421
ORD-001955,27/04/2024,Heliopolis,AU05,2,3128.0,0.0,Valu/Installments,C1764
ORD-001960,27/04/2024,Dokki,AX09,1,1799.0,0.0,Valu/Installments,C1204
ORD-001966,28/04/2024,Smouha,SP01,1,16865.0,0.0,Cash,C1256
ORD-001963,28/04/2024,Maadi,SP08,1,46335.0,0.0,Cash,C0328
ORD-001975,28/04/2024,Nasr City,LP04,1,76361.0,0.0,Valu/Installments,C1445
ORD-001974,28/04/2024,Mansoura,AU02,2,8972.0,0.0,CASH,C0174
ORD-001973,28/04/2024,Miami,SP05,1,19651.0,0.0,Installments,C1832
ORD-001972,28/04/2024,Nasr City,KA07,1,18716.0,0.0,Mobile Wallet,C1440
ORD-001971,28/04/2024,Nasr City,TB01,1,24733.0,0.0,Valu/Installments,C1819
ORD-001964,28/04/2024,Dokki,SP08,1,45879.0,0.0,Valu/Installments,C1344
ORD-001969,28/04/2024,Nasr City,AX08,4,1338.0,0.0,Visa/Mastercard,C1746
ORD-001968,28/04/2024,Dokki,AU01,2,6591.0,0.0,VF Cash,C2469
ORD-001967,28/04/2024,HELIOPOLIS,AU05,1,3294.0,0.0,Visa/Mastercard,C1827
ORD-001965,28/04/2024,Mansoura,AX10,2,450.0,0.0,credit card,C1211
ORD-001970,28/04/2024,Mansoura,TV02,1,26312.0,0.0,Valu/Installments,C0683
ORD-001983,29/04/2024,Nasr City,AX02,1,346.0,0.05,cash,C2102
ORD-001989,29/04/2024,Heliopolis,AU04,2,1438.0,0.0,Visa/Mastercard,C2489
ORD-001988,29/04/2024,Maadi,TV01,1,31094.0,0.05,Installments,
ORD-001987,29/04/2024,Miami,AX05,1,2446.0,0.0,Visa/Mastercard,C0585
ORD-001986,29/04/2024,6th of October,TV01,1,31268.0,0.0,Valu/Installments,
ORD-001985,29/04/2024,Mansoura,LP04,1,78912.0,0.0,mobile wallet,C0128
ORD-001982,29/04/2024,Maadi,KA07,2,18827.0,0.0,Installments,C1489
ORD-001984,29/04/2024,Smouha,AX12,2,877.0,0.0,Cash,C0656
ORD-001980,29/04/2024,Smouha,AX03,4,550.0,0.0,cash,C0308
ORD-001979,29/04/2024,Nasr City,AU05,2,3144.0,0.0,Installments,C0235
ORD-001978,29/04/2024,Heliopolis,SP03,1,59280.0,0.0,Visa/Mastercard,C1125
ORD-001977,29/04/2024,Dokki,TV06,1,91511.0,0.0,cash,C1782
ORD-001976,29/04/2024,6th of October,AX11,5,389.0,0.0,Cash,
ORD-001981,29/04/2024,Nasr City,KA02,2,3559.0,0.0,CASH,C1664
ORD-001996,30/04/2024,Heliopolis,AU01,1,6362.0,0.05,cash,C1484
ORD-002000,30/04/2024,Dokki,AX12,2,923.0,0.0,cash,
ORD-001998,30/04/2024,Heliopolis,SP08,1,43773.0,0.0,CASH,C2324
ORD-001997,30/04/2024,6th of october,AX01,5,952.0,0.0,installments,C1569
ORD-001995,30/04/2024,6TH OF OCTOBER,AU04,2,1456.0,0.0,Cash,C1501
ORD-001999,30/04/2024,Dokki,KA04,2,24495.0,0.0,Valu/Installments,C0133
ORD-001993,30/04/2024,Nasr City ,AX10,5,439.0,0.0,Credit Card,C0276
ORD-001992,30/04/2024,Heliopolis,AX05,1,2507.0,0.0,cash,C0518
ORD-001991,30/04/2024,Dokki,AX10,5,445.0,0.0,installments,C0143
ORD-001990,30/04/2024,Mansoura,AC03,1,25650.0,0.05,credit card,C1795
ORD-001994,30/04/2024,Nasr City,AC06,1,41058.0,0.0,installments,C0967
ORD-002003,01/05/2024,Heliopolis,TV06,1,91301.0,0.0,Installments,
ORD-002001,01/05/2024,Mansoura,KA01,1,4216.0,0.05,credit card,
ORD-002002,01/05/2024,Miami,SP06,1,10004.0,0.0,Visa/Mastercard,C2479
ORD-002004,01/05/2024,Smouha,AC06,1,40536.0,0.0,CASH,C0629
ORD-002008,01/05/2024,Heliopolis,KA05,1,9699.0,0.05,installments,
ORD-002006,01/05/2024,Heliopolis,LP01,1,28211.0,0.0,Installments,C1520
ORD-002009,01/05/2024,Mansoura,AX07,3,757.0,0.0,mobile wallet,C1819
ORD-002010,01/05/2024,6th of October,KA07,2,18348.0,0.0,Credit Card,C0315
ORD-002011,01/05/2024,6th of October,AU03,1,13626.0,0.0,Visa/Mastercard,C2351
ORD-002012,01/05/2024,Nasr City,LP01,1,28682.0,0.0,Cash,C0564
ORD-002013,01/05/2024,Smouha,AX10,4,458.0,0.0,credit card,C2169
ORD-002014,01/05/2024,Nasr City,TB03,1,9474.0,0.0,CASH,C1504
ORD-002015,01/05/2024,Smouha,TB04,1,17800.0,0.0,mobile wallet,C1631
ORD-002016,01/05/2024,6th of October,TV01,1,32132.0,0.05,Visa/Mastercard,C1288
ORD-002017,01/05/2024,6th of October,AC01,1,34238.0,0.0,Valu/Installments,C1142
ORD-002018,01/05/2024,Smouha,AX10,1,443.0,0.0,Mobile Wallet,C1023
ORD-002007,01/05/2024,Nasr City,AX11,1,394.0,0.0,VF Cash,C1524
ORD-002005,01/05/2024,Maadi,SP08,1,46159.0,0.0,CASH,C1843
ORD-002022,02/05/2024,Maadi,TB01,1,24499.0,0.0,Valu/Installments,C2045
ORD-002024,02/05/2024,Mansoura,AC05,1,37735.0,0.0,installments,
ORD-002020,02/05/2024,Dokki ,LP05,1,34721.0,0.0,credit card,C0107
ORD-002019,02/05/2024,Mansoura,LP04,1,77290.0,0.0,Cash,C0465
ORD-002025,02/05/2024,Nasr City,AU02,1,8692.0,0.0,Installments,
ORD-002026,02/05/2024,Nasr City,AC01,1,33590.0,0.0,Cash,
ORD-002027,02/05/2024,Miami,SP03,1,58698.0,0.0,Cash,C1586
ORD-002028,02/05/2024,Maadi,AU01,1,,0.0,CASH,
ORD-002029,02/05/2024,Miami,AU02,2,9012.0,0.0,Installments,C2301
ORD-002030,02/05/2024,Miami,LP03,1,31745.0,0.0,installments,C0483
ORD-002031,02/05/2024,Miami,AX04,2,250.0,0.0,CASH,C1073
ORD-002032,02/05/2024,Maadi,AC06,1,40388.0,0.0,CASH,C1067
ORD-002033,02/05/2024,Smouha,KA07,1,18242.0,0.05,cash,C1828
ORD-002034,02/05/2024,Heliopolis,TB01,1,24266.0,0.0,mobile wallet,C0879
ORD-002023,02/05/2024,Miami,KA05,1,10004.0,0.05,credit card,C2121
ORD-002021,02/05/2024,Mansoura,AX05,1,2471.0,0.0,Mobile Wallet,C0763
ORD-002049,03/05/2024,Nasr City,AX07,1,741.0,0.0,mobile wallet,C2253
ORD-002048,03/05/2024,Mansoura,TV05,1,23989.0,0.0,Visa/Mastercard,C0266
ORD-002050,03/05/2024,Nasr City,AX06,2,1173.0,0.0,mobile wallet,C2221
ORD-002051,03/05/2024,Heliopolis,AX04,2,254.0,0.0,installments,C1190
ORD-002052,03/05/2024,6th of October,AU01,1,6479.0,0.0,Credit Card,C1229
ORD-002045,03/05/2024,Maadi,AX12,5,875.0,0.0,Credit Card,C0360
ORD-002044,03/05/2024,Dokki,AC05,1,38413.0,0.0,Installments,C1824
ORD-002043,03/05/2024,Dokki,LP04,1,76440.0,0.0,Credit Card,C0708
ORD-002046,03/05/2024,Nasr City,AC02,1,46732.0,0.0,VF Cash,C1310
ORD-002042,03/05/2024,Nasr City,AX06,3,1180.0,0.0,Cash,C1852
ORD-002040,03/05/2024,6th of October,AU02,1,8934.0,0.0,CASH,
ORD-002039,03/05/2024,Dokki,TB03,1,9626.0,0.0,Visa/Mastercard,C0556
ORD-002038,03/05/2024,Smouha,AC03,1,26727.0,0.0,CASH,C0503
ORD-002037,03/05/2024,Nasr City,SP02,1,52187.0,0.0,Valu/Installments,C0820
ORD-002036,03/05/2024,Maadi,AX03,4,548.0,0.0,cash,C2012
ORD-002035,03/05/2024,Smouha,TV03,1,14804.0,0.0,Credit Card,C1170
ORD-002041,03/05/2024,Heliopolis,TV01,1,32371.0,0.0,installments,C0304
ORD-002047,03/05/2024,Heliopolis,AX10,1,452.0,0.0,Cash,C1424
ORD-002067,04/05/2024,Nasr City,TB04,1,17845.0,0.0,Credit Card,C2345
ORD-002065,04/05/2024,Maadi,AX07,1,762.0,0.0,credit card,C1479
ORD-002053,04/05/2024,Mansoura,TB01,1,24501.0,0.0,installments,C0646
ORD-002054,04/05/2024,Nasr City,AU04,2,1408.0,0.0,credit card,
ORD-002055,04/05/2024,Miami,KA03,2,6745.0,0.0,CASH,C0714
ORD-002056,04/05/2024,Dokki,AU05,1,3147.0,0.0,Cash,C1481
ORD-002057,04/05/2024,Smouha,AX06,4,1116.0,0.0,Valu/Installments,C2084
ORD-002058,04/05/2024,Heliopolis,AU03,2,13834.0,0.0,credit card,C0919
ORD-002059,04/05/2024,NASR CITY,AX10,3,450.0,0.0,Cash,C0498
ORD-002060,04/05/2024,Maadi,AC06,1,42000.0,0.0,Visa/Mastercard,C0824
ORD-002061,04/05/2024,Mansoura,TB04,1,17967.0,0.0,Cash,C0569
ORD-002062,04/05/2024,Dokki,KA08,2,,0.0,Cash,C0970
ORD-002063,04/05/2024,Mansoura,AX11,1,394.0,0.0,Visa/Mastercard,C2024
RET-000040,04/05/2024,Nasr City,TB04,-1,17845.0,0.0,Credit Card,C2345
ORD-002064,04/05/2024,Maadi,KA08,1,5316.0,0.0,Valu/Installments,C0108
ORD-002066,04/05/2024,Heliopolis,AC03,1,26229.0,0.0,Installments,C2270
ORD-002069,04/05/2024,6th of October,KA07,1,18383.0,0.0,Visa/Mastercard,C1915
ORD-002070,04/05/2024,Dokki,TV04,1,41761.0,0.0,Credit Card,C2260
ORD-002071,04/05/2024,Mansoura,KA04,2,25051.0,0.0,installments,C0532
ORD-002072,04/05/2024,Smouha,TV03,1,,0.0,VF Cash,
ORD-002073,04/05/2024,Smouha,TV01,1,31312.0,0.0,Valu/Installments,C0354
ORD-002074,04/05/2024,Nasr City,AX02,4,347.0,0.0,VF Cash,C0270
ORD-002075,04/05/2024,Nasr City,SP03,1,59264.0,0.0,CASH,
ORD-002076,04/05/2024,Mansoura,AC05,1,38597.0,0.0,installments,C1267
ORD-002077,04/05/2024,Miami,AX05,3,2402.0,0.0,Visa/Mastercard,C1631
ORD-002068,04/05/2024,Smouha,SP03,1,57781.0,0.0,Credit Card,C1512
ORD-002097,05/05/2024,Nasr City,TB01,1,24201.0,0.0,cash,
ORD-002098,05/05/2024,Nasr City,AX02,2,346.0,0.0,CASH,C0529
ORD-002078,05/05/2024,Nasr City,KA01,2,4293.0,0.0,cash,C1961
ORD-002079,05/05/2024,Heliopolis,AX11,1,390.0,0.0,credit card,C2154
ORD-002080,05/05/2024,Mansoura,SP07,1,14168.0,0.0,CASH,C1683
ORD-002081,05/05/2024,Smouha,SP08,1,45987.0,0.0,installments,C1678
ORD-002082,05/05/2024,Mansoura,TV06,1,90148.0,0.0,Credit Card,C2355
ORD-002084,05/05/2024,Mansoura,LP06,1,21638.0,0.0,Visa/Mastercard,C0514
ORD-002085,05/05/2024,Maadi,AC06,1,41272.0,0.0,Credit Card,C1299
ORD-002086,05/05/2024,Maadi,AU02,2,8836.0,0.0,Credit Card,C0304
ORD-002087,05/05/2024,6th of October,AX03,4,565.0,0.0,Cash,
ORD-002088,05/05/2024,Nasr City,AC04,1,59211.0,0.0,Credit Card,C1844
ORD-002089,05/05/2024,Dokki,TV04,1,40408.0,0.0,mobile wallet,
ORD-002099,05/05/2024,Nasr City,SP07,1,14203.0,0.0,cash,C1773
ORD-002090,05/05/2024,Maadi,AX07,4,741.0,0.0,Credit Card,C1909
ORD-002091,05/05/2024,Dokki,AX01,1,967.0,0.0,VF Cash,C2120
ORD-002092,05/05/2024,Smouha,LP03,1,30167.0,0.0,VF Cash,C1412
ORD-002093,05/05/2024,MANSOURA,AC04,1,59503.0,0.0,installments,C0526
ORD-002094,05/05/2024,Mansoura,AU05,2,3256.0,0.0,mobile wallet,C2259
ORD-002095,05/05/2024,Nasr City,SP01,1,16447.0,0.0,Mobile Wallet,C2408
ORD-002083,05/05/2024,Dokki,AC05,1,37859.0,0.0,Valu/Installments,C0303
ORD-002096,05/05/2024,Miami,AU04,1,1438.0,0.0,Credit Card,C0746
ORD-002100,06/05/2024,Maadi,TB02,1,13639.0,0.0,cash,C2060
ORD-002114,06/05/2024,Mansoura,TV06,1,87962.0,0.0,installments,C1027
ORD-002115,06/05/2024,Smouha,LP01,1,28899.0,0.0,installments,C0805
ORD-002116,06/05/2024,MAADI,AC01,1,33636.0,0.0,Visa/Mastercard,
ORD-002117,06/05/2024,Heliopolis,SP01,1,16602.0,0.0,Cash,C2257
ORD-002112,06/05/2024,Mansoura,AC04,1,59850.0,0.0,Installments,C1164
ORD-002111,06/05/2024,HELIOPOLIS,TV02,1,26219.0,0.0,Visa/Mastercard,C2126
ORD-002110,06/05/2024,Smouha,SP05,1,19501.0,0.0,Mobile Wallet,C1418
ORD-002109,06/05/2024,Mansoura,AC06,1,42587.0,0.0,Visa/Mastercard,C0924
ORD-002108,06/05/2024,Maadi,AX12,3,897.0,0.0,CASH,C1322
ORD-002107,06/05/2024,Heliopolis,TV05,1,24314.0,0.0,Visa/Mastercard,C0664
ORD-002106,06/05/2024,Dokki,LP04,1,78841.0,0.0,Installments,C0675
ORD-002105,06/05/2024,Heliopolis,AX03,4,559.0,0.0,Credit Card,C1246
ORD-002104,06/05/2024,Heliopolis,LP01,1,27996.0,0.0,credit card,C0627
ORD-002103,06/05/2024,Dokki,AC02,1,47293.0,0.0,Mobile Wallet,C2123
ORD-002102,06/05/2024,smouha,AU04,1,1462.0,0.0,cash,C0509
ORD-002101,06/05/2024,Nasr City,AC06,1,40292.0,0.0,Cash,C0227
ORD-002113,06/05/2024,Smouha,AC02,1,45880.0,0.0,cash,C0324
RET-000016,07/05/2024,Heliopolis,AC02,-1,47285.0,0.0,Credit Card,C2479
ORD-002133,07/05/2024,Maadi,AU01,1,6555.0,0.0,Credit Card,C0169
ORD-002118,07/05/2024,Maadi,AU04,1,1490.0,0.0,cash,C1125
ORD-002119,07/05/2024,Mansoura,AX06,4,1121.0,0.0,Credit Card,C0513
ORD-002120,07/05/2024,Mansoura,TV02,1,27028.0,0.0,Credit Card,C1241
ORD-002121,07/05/2024,Miami,AC06,1,41393.0,0.0,Visa/Mastercard,C2186
ORD-002122,07/05/2024,Nasr City,LP06,1,21833.0,0.0,CASH,C0383
ORD-002123,07/05/2024,6th of October,AX08,1,1311.0,0.0,cash,C2059
ORD-002124,07/05/2024,Mansoura,SP04,1,11630.0,0.0,Credit Card,C0691
ORD-002125,07/05/2024,Dokki,KA07,2,18589.0,0.0,installments,C2425
ORD-002126,07/05/2024,Heliopolis,AX09,4,1905.0,0.0,Cash,C2379
ORD-002127,07/05/2024,Nasr City,AC03,1,25889.0,0.0,Cash,C0632
ORD-002132,07/05/2024,Miami,TB04,1,17134.0,0.0,installments,
ORD-002128,07/05/2024,Miami,AX03,5,558.0,0.0,VF Cash,C0702
ORD-002131,07/05/2024,Smouha,SP07,1,14386.0,0.0,mobile wallet,C2309
ORD-002129,07/05/2024,Heliopolis,AC02,1,47285.0,0.0,Credit Card,C2479
ORD-002130,07/05/2024,Dokki,AX10,2,450.0,0.0,CASH,C1383
ORD-002139,08/05/2024,Nasr City,AX12,2,909.0,0.0,CASH,C0864
ORD-002134,08/05/2024,Smouha,AX11,2,398.0,0.0,Credit Card,C0117
ORD-002137,08/05/2024,Mansoura,AX05,1,2504.0,0.0,Cash,C2363
ORD-002138,08/05/2024,Smouha,TB01,1,24805.0,0.0,VF Cash,C1085
ORD-002140,08/05/2024,MIAMI,AU03,1,13351.0,0.0,Visa/Mastercard,C2344
ORD-002141,08/05/2024,6th of October,KA07,2,18243.0,0.0,mobile wallet,C1707
ORD-002142,08/05/2024,Maadi,AU04,2,1451.0,0.0,cash,C0125
ORD-002143,08/05/2024,Miami,TB04,1,18021.0,0.0,Cash,
ORD-002136,08/05/2024,nasr city,AX01,1,953.0,0.0,Cash,C0187
ORD-002135,08/05/2024,Heliopolis,AC05,1,38992.0,0.0,Valu/Installments,C0333
ORD-002147,09/05/2024,Dokki,AX04,1,255.0,0.05,Credit Card,C1187
ORD-002144,09/05/2024,Heliopolis,SP03,1,56508.0,0.0,Visa/Mastercard,C2040
ORD-002148,09/05/2024,dokki,TB02,1,13747.0,0.0,Mobile Wallet,C1238
ORD-002149,09/05/2024,Mansoura,AX03,4,560.0,0.0,installments,
ORD-002150,09/05/2024,Heliopolis,AU03,1,13365.0,0.0,cash,C1979
ORD-002151,09/05/2024,Miami,AX11,5,403.0,0.0,CASH,C1004
ORD-002155,09/05/2024,Heliopolis,SP03,1,58009.0,0.05,Visa/Mastercard,C1858
ORD-002152,09/05/2024,6th of October,SP02,1,52516.0,0.0,mobile wallet,C1664
ORD-002153,09/05/2024,6th of October,KA03,2,6867.0,0.0,credit card,
ORD-002156,09/05/2024,Dokki,AC01,1,33055.0,0.0,Visa/Mastercard,C0299
ORD-002146,09/05/2024,Mansoura,KA05,2,9747.0,0.0,Visa/Mastercard,
ORD-002145,09/05/2024,Heliopolis,LP01,1,28484.0,0.05,installments,C2235
ORD-002154,09/05/2024,Nasr City,AX09,5,1899.0,0.0,cash,C1219
ORD-002185,10/05/2024,Heliopolis,AX06,2,1124.0,0.0,credit card,C1016
ORD-002168,10/05/2024,Mansoura,LP01,1,29244.0,0.0,credit card,
ORD-002157,10/05/2024,Nasr City,AC03,1,26073.0,0.0,Valu/Installments,C0246
ORD-002158,10/05/2024,Nasr City,KA05,2,10030.0,0.0,cash,C0648
ORD-002159,10/05/2024,Mansoura,AX05,5,2500.0,0.0,mobile wallet,C1801
ORD-002160,10/05/2024,Smouha,AX07,1,768.0,0.0,Installments,
ORD-002161,10/05/2024,Smouha,TV06,1,90404.0,0.05,Credit Card,C1703
ORD-002162,10/05/2024,MAADI,AC02,1,45405.0,0.0,Credit Card,C1984
ORD-002163,10/05/2024,NASR CITY,AU04,1,1432.0,0.0,cash,C1903
ORD-002164,10/05/2024,Smouha,TV03,1,14524.0,0.0,installments,C0836
ORD-002169,10/05/2024,Maadi,AC03,1,26489.0,0.05,installments,C1281
ORD-002170,10/05/2024,Smouha,AX04,1,251.0,0.0,Mobile Wallet,C1308
ORD-002171,10/05/2024,Heliopolis,AU04,1,,0.0,Visa/Mastercard,C1415
ORD-002165,10/05/2024,Dokki,AC02,1,46625.0,0.0,Credit Card,C1394
ORD-002166,10/05/2024,Nasr City,TV05,1,24656.0,0.0,CASH,C2485
ORD-002173,10/05/2024,Nasr City,KA07,1,18532.0,0.0,Visa/Mastercard,C0536
ORD-002174,10/05/2024,Dokki,AX02,1,360.0,0.0,CASH,C1518
ORD-002175,10/05/2024,Smouha,AX02,3,351.0,0.0,cash,C2110
ORD-002176,10/05/2024,Mansoura,AX03,2,538.0,0.0,VF Cash,C2301
ORD-002177,10/05/2024,Maadi,SP08,1,45109.0,0.0,VF Cash,
ORD-002178,10/05/2024,Dokki,KA06,1,12591.0,0.0,Visa/Mastercard,C0435
ORD-002179,10/05/2024,Nasr City,AU03,1,13148.0,0.0,VF Cash,C1308
ORD-002180,10/05/2024,Maadi,AX03,5,566.0,0.0,VF Cash,C0991
ORD-002181,10/05/2024,Maadi,AX07,4,737.0,0.0,Credit Card,C1911
ORD-002182,10/05/2024,Mansoura,AX09,4,1809.0,0.0,VF Cash,C0502
ORD-002183,10/05/2024,Nasr City,AX09,4,1815.0,0.0,Installments,C1096
