order_id,order_date,branch,product_id,quantity,unit_price_egp,discount_pct,payment_method,customer_id
ORD-008127,24/03/2025,Dokki,LP01,1,28719.0,0.0,VF Cash,C0557
ORD-008131,25/03/2025,Mansoura,TB04,1,17829.0,0.0,Credit Card,C2283
ORD-008132,25/03/2025,Dokki,KA01,2,4101.0,0.0,credit card,C0167
ORD-008139,25/03/2025,6th of October,KA08,1,5362.0,0.0,cash,C1872
ORD-008130,25/03/2025,6th of October,AX04,1,247.0,0.0,cash,C1181
ORD-008133,25/03/2025,Dokki,AX09,1,1808.0,0.15,CASH,C0337
ORD-008142,25/03/2025,Nasr City ,LP06,1,21446.0,0.0,installments,C1819
ORD-008135,25/03/2025,Heliopolis,AC03,1,25553.0,0.0,credit card,C2023
ORD-008144,25/03/2025,Smouha,AC05,1,37864.0,0.0,Valu/Installments,C2269
ORD-008143,25/03/2025,6th of October,SP07,1,14636.0,0.15,Credit Card,C0926
ORD-008151,25/03/2025,Miami,SP06,1,9535.0,0.0,CASH,C0286
ORD-008150,25/03/2025,Nasr City,TB03,1,9729.0,0.15,Cash,
ORD-008149,25/03/2025,Heliopolis,SP04,1,11610.0,0.0,Valu/Installments,C0774
ORD-008148,25/03/2025,Maadi,TV01,1,32259.0,0.0,CASH,
ORD-008134,25/03/2025,Dokki,KA07,2,18118.0,0.0,installments,C1344
ORD-008147,25/03/2025,Smouha,AX07,1,754.0,0.1,Cash,C1753
ORD-008145,25/03/2025,6th of October,SP05,1,19629.0,0.15,credit card,C1669
ORD-008141,25/03/2025,Nasr City,AX06,3,1175.0,0.0,Cash,C1278
ORD-008140,25/03/2025,6th of October,TB04,1,17122.0,0.1,cash,C2460
ORD-008138,25/03/2025,Miami,KA06,2,12355.0,0.0,CASH,C1162
ORD-008137,25/03/2025,Dokki,SP08,1,43769.0,0.05,installments,C1577
ORD-008136,25/03/2025,Dokki,AX10,1,446.0,0.1,Visa/Mastercard,C0474
ORD-008146,25/03/2025,Dokki,KA02,1,3551.0,0.15,CASH,C1191
ORD-008161,26/03/2025,Smouha,AX06,1,1183.0,0.0,Installments,C2141
ORD-008167,26/03/2025,Smouha,KA01,2,4268.0,0.0,CASH,C1618
ORD-008156,26/03/2025,Nasr City,TV05,1,24269.0,0.0,installments,C0053
ORD-008165,26/03/2025,Smouha,TV01,1,32512.0,0.0,Installments,
ORD-008164,26/03/2025,Nasr City,AX10,5,463.0,0.05,Visa/Mastercard,C0588
ORD-008163,26/03/2025,6th of October,AU03,2,13415.0,0.0,Valu/Installments,C0489
ORD-008162,26/03/2025,Miami,AC01,1,34110.0,0.0,Visa/Mastercard,C0349
ORD-008158,26/03/2025,MIAMI,TV03,1,14928.0,0.0,CASH,C0431
ORD-008159,26/03/2025,Heliopolis,LP02,1,40844.0,0.0,credit card,C1624
ORD-008153,26/03/2025,Smouha,SP07,1,14739.0,0.0,cash,C1949
ORD-008157,26/03/2025,Miami,LP02,1,43239.0,0.05,cash,C2014
ORD-008166,26/03/2025,Dokki,SP05,1,19138.0,0.1,Visa/Mastercard,
ORD-008152,26/03/2025,Nasr City,TV03,1,14512.0,0.05,Mobile Wallet,
ORD-008160,26/03/2025,Miami,AU03,1,13673.0,0.0,mobile wallet,C1795
ORD-008154,26/03/2025,Smouha,KA06,1,12347.0,0.0,mobile wallet,C1506
ORD-008155,26/03/2025,Smouha,KA04,1,24524.0,0.0,Installments,C0735
ORD-008185,27/03/2025,6th of October,AU05,1,3128.0,0.05,CASH,C2432
ORD-008183,27/03/2025,6th of October,AX08,4,1388.0,0.05,VF Cash,C1141
ORD-008182,27/03/2025,Miami,TV02,1,27046.0,0.0,Credit Card,C2045
ORD-008184,27/03/2025,Nasr City,TV05,1,23961.0,0.0,mobile wallet,C2384
ORD-008180,27/03/2025,Dokki,AX01,1,950.0,0.1,Credit Card,C0954
ORD-008174,27/03/2025,nasr city,AX04,2,249.0,0.0,credit card,C0816
ORD-008168,27/03/2025,Heliopolis,AX02,4,357.0,0.0,Cash,C1641
ORD-008169,27/03/2025,Smouha,TV01,1,32367.0,0.05,Credit Card,C2419
ORD-008170,27/03/2025,6th of October,AX07,1,770.0,0.15,Credit Card,C0417
ORD-008171,27/03/2025,Dokki,KA01,2,4118.0,0.0,Cash,C0692
ORD-008181,27/03/2025,Dokki,AX07,4,770.0,0.05,CASH,C1740
ORD-008173,27/03/2025,Smouha,KA02,1,3628.0,0.0,CASH,C1490
ORD-008172,27/03/2025,Miami,KA01,2,4304.0,0.1,CASH,C0266
ORD-008175,27/03/2025,Dokki,KA01,2,4131.0,0.05,Visa/Mastercard,C1388
ORD-008176,27/03/2025,Miami,TV04,1,40389.0,0.0,Valu/Installments,C0821
ORD-008177,27/03/2025,Heliopolis,AX08,2,1325.0,0.0,cash,C2437
ORD-008178,27/03/2025,6th of October,KA03,2,6727.0,0.0,Mobile Wallet,C1656
ORD-008179,27/03/2025,Nasr City,SP07,1,14823.0,0.1,VF Cash,C0503
ORD-008186,27/03/2025,Maadi,AC04,1,59221.0,0.0,installments,C1119
ORD-008193,28/03/2025,Maadi,AX12,1,924.0,0.15,Credit Card,
ORD-008202,28/03/2025,Maadi,AX10,4,452.0,0.15,Valu/Installments,C1027
ORD-008203,28/03/2025,Mansoura,AC04,1,57031.0,0.0,Installments,C2005
ORD-008192,28/03/2025,MIAMI,KA05,2,9540.0,0.05,CASH,C1657
ORD-008194,28/03/2025,Mansoura,TV02,1,26273.0,0.0,mobile wallet,
ORD-008201,28/03/2025,Dokki,AX11,2,400.0,0.0,Credit Card,C0501
ORD-008196,28/03/2025,Smouha,SP01,1,16396.0,0.0,CASH,C2095
RET-000050,28/03/2025,MIAMI,KA05,-2,9540.0,0.05,CASH,C1657
ORD-008188,28/03/2025,Maadi ,KA01,2,4165.0,0.0,CASH,C1459
ORD-008189,28/03/2025,Maadi,AU04,2,1455.0,0.0,cash,C1949
RET-000071,28/03/2025,Miami,AX10,-4,,0.1,CASH,C0946
ORD-008190,28/03/2025,Dokki,AX06,1,1136.0,0.0,installments,C2471
ORD-008195,28/03/2025,DOKKI,TV06,1,88095.0,0.1,CASH,C1985
ORD-008204,28/03/2025,6th of October,KA01,2,4266.0,0.0,cash,C2037
ORD-008191,28/03/2025,Mansoura,LP02,1,42090.0,0.0,cash,
ORD-008187,28/03/2025,Maadi,AU01,2,6596.0,0.0,VF Cash,C1640
ORD-008205,28/03/2025,Miami,AX10,4,449.0,0.1,CASH,C0946
ORD-008206,28/03/2025,Mansoura,AU03,2,13873.0,0.05,Visa/Mastercard,C0552
ORD-008207,28/03/2025,Nasr City,AU02,1,8704.0,0.0,Valu/Installments,C0122
ORD-008200,28/03/2025,6th of October,TV04,1,40178.0,0.0,Installments,C0443
ORD-008199,28/03/2025,Dokki,TV02,1,27007.0,0.0,installments,C1863
ORD-008198,28/03/2025,Maadi,KA05,2,9751.0,0.0,Mobile Wallet,C0604
ORD-008197,28/03/2025,Miami,KA01,2,4252.0,0.15,Cash,C1143
ORD-008231,29/03/2025,Miami,AX10,2,438.0,0.0,credit card,C1072
ORD-008237,29/03/2025,Mansoura,AX05,4,2393.0,0.05,Valu/Installments,C0130
ORD-008236,29/03/2025,Maadi,AX08,5,1372.0,0.0,installments,C0073
ORD-008235,29/03/2025,Heliopolis,AX08,1,1364.0,0.0,VF Cash,C2239
ORD-008234,29/03/2025,Nasr City,KA04,1,24175.0,0.05,Valu/Installments,C2215
ORD-008233,29/03/2025,Nasr City,TV03,1,14742.0,0.0,credit card,C1408
ORD-008232,29/03/2025,Nasr City,AX06,1,1138.0,0.0,credit card,C2222
ORD-008223,29/03/2025,Mansoura,SP03,1,58771.0,0.15,installments,C2017
ORD-008230,29/03/2025,6th of October,AU05,2,3130.0,0.0,Credit Card,C2068
ORD-008229,29/03/2025,Nasr City,AX01,2,952.0,0.0,Credit Card,C2009
ORD-008220,29/03/2025,DOKKI,AX11,3,390.0,0.15,Credit Card,C0395
ORD-008221,29/03/2025,6th of October,TB01,1,24261.0,0.0,Visa/Mastercard,C0314
ORD-008209,29/03/2025,NASR CITY,KA04,1,24467.0,0.0,installments,C0217
ORD-008210,29/03/2025,Nasr City,KA04,2,24790.0,0.0,cash,C0280
ORD-008211,29/03/2025,Heliopolis,TV04,1,39779.0,0.0,installments,
ORD-008222,29/03/2025,Smouha,KA07,2,18093.0,0.05,installments,C2130
ORD-008228,29/03/2025,Smouha,TV06,1,89732.0,0.0,installments,
ORD-008212,29/03/2025,6th of October,LP06,1,22081.0,0.0,Visa/Mastercard,C2041
ORD-008213,29/03/2025,Maadi,AX02,2,353.0,0.0,cash,C0110
ORD-008214,29/03/2025,Smouha,AX10,3,444.0,0.1,CASH,C0734
ORD-008215,29/03/2025,Nasr City,KA03,2,7004.0,0.0,cash,C1568
ORD-008216,29/03/2025,6th of October,TV06,1,89002.0,0.0,Valu/Installments,C2477
ORD-008217,29/03/2025,Nasr City,TV03,1,14359.0,0.0,Visa/Mastercard,C1340
ORD-008208,29/03/2025,Heliopolis,TV02,1,26717.0,0.0,installments,C0408
ORD-008218,29/03/2025,6th of October,AX11,4,397.0,0.05,Visa/Mastercard,C0626
ORD-008219,29/03/2025,Heliopolis,AC06,1,41615.0,0.05,Cash,C1241
ORD-008238,29/03/2025,Nasr City,SP07,1,14157.0,0.05,CASH,C1763
ORD-008223,29/03/2025,Mansoura,SP03,1,58771.0,0.15,installments,C2017
ORD-008224,29/03/2025,Smouha,TV06,1,91414.0,0.0,Installments,C1909
ORD-008225,29/03/2025,Dokki,AX02,3,355.0,0.0,Cash,C0828
ORD-008226,29/03/2025,Nasr City,AX05,3,2433.0,0.1,Installments,C1203
ORD-008227,29/03/2025,Mansoura,TB01,1,24478.0,0.0,Credit Card,C2040
ORD-008254,30/03/2025,Nasr City,AC06,1,42146.0,0.1,installments,C1765
ORD-008245,30/03/2025,Nasr City,AX01,5,954.0,0.15,Cash,C1883
ORD-008241,30/03/2025,Smouha,AU04,1,1479.0,0.0,mobile wallet,C1844
ORD-008240,30/03/2025,Mansoura,SP08,1,44981.0,0.0,Valu/Installments,C1572
ORD-008252,30/03/2025,6th of October,AU03,2,13677.0,0.05,Valu/Installments,C0673
ORD-008239,30/03/2025,Nasr City,AU01,2,6649.0,0.05,CASH,C0488
ORD-008255,30/03/2025,6th of October,AU03,1,13418.0,0.0,installments,C0551
ORD-008251,30/03/2025,Dokki,AX02,3,344.0,0.0,Visa/Mastercard,C1242
ORD-008250,30/03/2025,Nasr City,TV03,1,14574.0,0.0,Mobile Wallet,C2281
RET-000052,30/03/2025,6th of October,AU03,-1,13418.0,0.0,installments,C0551
ORD-008248,30/03/2025,Maadi,TV01,1,31951.0,0.15,Credit Card,C0135
ORD-008249,30/03/2025,Maadi,TV06,1,90571.0,0.15,installments,C0725
ORD-008253,30/03/2025,Smouha,AU05,2,3257.0,0.0,Visa/Mastercard,C2014
ORD-008246,30/03/2025,Nasr City,AX02,4,355.0,0.05,VF Cash,C0148
ORD-008244,30/03/2025,Dokki,AX11,2,412.0,0.0,Visa/Mastercard,C1813
ORD-008243,30/03/2025,Heliopolis,KA08,2,5298.0,0.15,credit card,C1542
ORD-008242,30/03/2025,Smouha,AU05,2,3251.0,0.15,cash,C1289
ORD-008247,30/03/2025,Maadi,KA06,2,12221.0,0.05,Installments,
ORD-008274,31/03/2025,Dokki,AX08,3,1341.0,0.0,Cash,
ORD-008278,31/03/2025,Heliopolis,AX02,2,353.0,0.0,Visa/Mastercard,C2027
ORD-008260,31/03/2025,Smouha,TV02,1,25943.0,0.0,Cash,C2331
ORD-008275,31/03/2025,Smouha,SP02,1,52126.0,0.0,cash,C1604
ORD-008256,31/03/2025,Heliopolis,KA07,1,18927.0,0.0,VF Cash,C1280
ORD-008270,31/03/2025,Maadi,AX10,5,443.0,0.0,VF Cash,C0641
ORD-008258,31/03/2025,6th of October,SP08,1,45345.0,0.0,installments,C1997
ORD-008276,31/03/2025,Smouha,AU01,2,6473.0,0.0,cash,
ORD-008277,31/03/2025,6th of October,SP02,1,53402.0,0.0,installments,C1079
ORD-008273,31/03/2025,Smouha,AX10,5,439.0,0.0,Visa/Mastercard,C0229
ORD-008272,31/03/2025,Mansoura,AX02,1,352.0,0.0,Credit Card,C2076
ORD-008269,31/03/2025,NASR CITY,AX12,1,896.0,0.0,Visa/Mastercard,C2303
ORD-008268,31/03/2025,6th of October,KA08,2,5253.0,0.0,cash,C1950
ORD-008257,31/03/2025,Miami,LP06,1,22132.0,0.0,Installments,C1594
ORD-008267,31/03/2025,Smouha,AX07,3,743.0,0.0,Installments,C1925
ORD-008265,31/03/2025,Smouha,AU05,2,3177.0,0.0,Cash,C2210
ORD-008264,31/03/2025,Heliopolis,AU04,2,1416.0,0.0,credit card,C2269
ORD-008263,31/03/2025,Mansoura,SP04,1,11184.0,0.0,Credit Card,
ORD-008262,31/03/2025,Mansoura,AX01,3,944.0,0.0,credit card,C2010
ORD-008261,31/03/2025,Nasr City,TV04,1,40725.0,0.0,Valu/Installments,
ORD-008259,31/03/2025,Maadi,AC06,1,42633.0,0.0,VF Cash,C0449
ORD-008266,31/03/2025,6th of October,AU03,1,13494.0,0.0,cash,C2344
ORD-008271,31/03/2025,Dokki,AU02,2,8702.0,0.0,cash,
ORD-008287,01/04/2025,Nasr City,AX02,2,,0.0,Cash,C0185
ORD-008289,01/04/2025,Maadi,KA04,2,24252.0,0.0,Visa/Mastercard,C0526
ORD-008279,01/04/2025,Smouha,AX03,2,535.0,0.0,VF Cash,C2421
ORD-008294,01/04/2025,Nasr City,SP03,1,58362.0,0.0,Credit Card,C0111
ORD-008281,01/04/2025,Heliopolis,AU05,2,3136.0,0.0,CASH,C1445
ORD-008284,01/04/2025,Maadi,LP03,1,30378.0,0.0,Cash,C0252
ORD-008285,01/04/2025,6th of October,AX09,5,1874.0,0.0,Cash,C0116
ORD-008286,01/04/2025,6th of October,AX01,4,975.0,0.0,Valu/Installments,C2419
ORD-008298,01/04/2025,Heliopolis,LP03,1,31316.0,0.0,Installments,C0399
ORD-008288,01/04/2025,Nasr City,SP07,1,14569.0,0.05,cash,
ORD-008297,01/04/2025,Maadi,SP02,1,53532.0,0.0,Visa/Mastercard,C1559
ORD-008296,01/04/2025,Maadi,TV04,1,40297.0,0.0,installments,
ORD-008295,01/04/2025,6th of October,KA05,1,9513.0,0.0,Cash,C1398
ORD-008293,01/04/2025,Heliopolis,SP06,1,9981.0,0.0,Mobile Wallet,C2392
ORD-008292,01/04/2025,6th of October,AX04,1,248.0,0.0,mobile wallet,C1429
ORD-008291,01/04/2025,6th of October,LP02,1,41458.0,0.0,installments,
ORD-008290,01/04/2025,Smouha,AU05,1,3250.0,0.0,CASH,C1501
ORD-008280,01/04/2025,Maadi,KA04,1,25160.0,0.0,CASH,C1548
ORD-008282,01/04/2025,Miami,KA07,2,18957.0,0.0,Mobile Wallet,C1166
ORD-008283,01/04/2025,Dokki,AX01,3,970.0,0.0,Credit Card,C1313
ORD-008306,02/04/2025,6th of October,LP05,1,35206.0,0.0,Valu/Installments,C1015
ORD-008311,02/04/2025,Nasr City,AC04,1,59092.0,0.0,Visa/Mastercard,
ORD-008310,02/04/2025,Maadi,AC04,1,57926.0,0.0,credit card,C0348
ORD-008312,02/04/2025,Heliopolis,AX08,2,1319.0,0.0,CASH,C0269
ORD-008313,02/04/2025,Miami,AU02,2,8790.0,0.0,Cash,C1249
ORD-008315,02/04/2025,Heliopolis,AU05,1,3236.0,0.0,mobile wallet,C1383
ORD-008316,02/04/2025,Nasr City,AC01,1,32562.0,0.0,Credit Card,C0696
ORD-008317,02/04/2025,Smouha,AC05,1,37549.0,0.0,Visa/Mastercard,C0081
ORD-008318,02/04/2025,Mansoura,AX01,3,973.0,0.0,Valu/Installments,C2206
ORD-008314,02/04/2025,Nasr City,AU04,2,1492.0,0.0,Valu/Installments,C0469
ORD-008309,02/04/2025,Miami,TB01,1,24682.0,0.0,Valu/Installments,C2428
ORD-008307,02/04/2025,Heliopolis,AX04,5,252.0,0.0,cash,C0962
ORD-008299,02/04/2025,Nasr City,SP04,1,11610.0,0.0,Cash,C1754
ORD-008300,02/04/2025,Smouha,SP08,1,45618.0,0.0,Valu/Installments,C1414
ORD-008301,02/04/2025,6th of October,LP02,1,40918.0,0.0,VF Cash,C1464
ORD-008302,02/04/2025,Mansoura,AX10,1,454.0,0.05,cash,C1688
ORD-008303,02/04/2025,Heliopolis,AX04,2,253.0,0.0,CASH,C1439
ORD-008304,02/04/2025,6th of October,AU02,2,8694.0,0.0,CASH,C0232
ORD-008305,02/04/2025,Miami,AX12,1,909.0,0.0,Visa/Mastercard,C1001
ORD-008308,02/04/2025,Smouha,KA01,2,4112.0,0.0,Credit Card,C1279
ORD-008333,03/04/2025,6th of October,TV04,1,42169.0,0.0,cash,C2337
ORD-008330,03/04/2025,6th of October,AC01,1,32963.0,0.0,Credit Card,C0092
ORD-008324,03/04/2025,Mansoura,AX10,3,440.0,0.0,installments,C2109
ORD-008331,03/04/2025,Mansoura,AX05,1,2428.0,0.0,VF Cash,C1297
ORD-008323,03/04/2025,Miami,SP06,1,9913.0,0.0,Valu/Installments,C2327
ORD-008319,03/04/2025,Miami,SP04,1,11396.0,0.0,CASH,C1336
ORD-008320,03/04/2025,Nasr City,AX05,3,2381.0,0.0,CASH,C0154
ORD-008321,03/04/2025,Smouha,AX01,3,940.0,0.0,cash,C1888
ORD-008322,03/04/2025,Nasr City,TB01,1,24523.0,0.0,Installments,C1731
ORD-008332,03/04/2025,Smouha,AX09,2,1877.0,0.0,installments,C1548
ORD-008325,03/04/2025,Miami,AC03,1,25698.0,0.0,installments,C1726
ORD-008328,03/04/2025,Dokki,LP02,1,42551.0,0.0,Cash,C1924
ORD-008329,03/04/2025,Miami,AX07,1,735.0,0.0,Valu/Installments,C2409
ORD-008326,03/04/2025,nasr city,TB01,1,24887.0,0.0,installments,C1093
ORD-008334,03/04/2025,Smouha,AU01,2,6355.0,0.0,credit card,C1599
ORD-008327,03/04/2025,Dokki,AX08,1,1364.0,0.0,Mobile Wallet,C0084
ORD-008349,04/04/2025,Miami,SP05,1,19292.0,0.0,credit card,C1786
ORD-008343,04/04/2025,Miami,AU03,2,13243.0,0.0,installments,C2035
ORD-008351,04/04/2025,Smouha,AX11,4,403.0,0.0,Visa/Mastercard,C0827
ORD-008348,04/04/2025,Maadi,KA02,1,3664.0,0.0,credit card,C1489
ORD-008346,04/04/2025,Maadi,KA05,2,9755.0,0.0,CASH,C0683
ORD-008345,04/04/2025,Nasr City,TB01,1,24888.0,0.0,credit card,C1391
ORD-008344,04/04/2025,Heliopolis,SP04,1,11273.0,0.0,credit card,C2060
ORD-008335,04/04/2025,Nasr City,AX07,5,768.0,0.0,cash,C1321
ORD-008336,04/04/2025,Maadi,AU03,1,13600.0,0.0,Cash,C2346
ORD-008350,04/04/2025,Miami,AC04,1,59633.0,0.0,cash,
ORD-008337,04/04/2025,Nasr City,AC01,1,32739.0,0.0,Installments,C0401
ORD-008338,04/04/2025,Smouha,AC03,1,25972.0,0.0,Installments,C2001
ORD-008340,04/04/2025,Smouha,AX11,2,395.0,0.0,Cash,C0844
ORD-008341,04/04/2025,Smouha,TV02,1,25944.0,0.0,Credit Card,
ORD-008339,04/04/2025,Mansoura,KA05,2,10021.0,0.0,CASH,C0410
ORD-008347,04/04/2025,Heliopolis,AX02,5,357.0,0.05,Cash,C1227
ORD-008342,04/04/2025,Heliopolis,AX02,5,350.0,0.0,Visa/Mastercard,C1377
ORD-008366,05/04/2025,Dokki,KA07,1,18033.0,0.0,credit card,C0389
ORD-008352,05/04/2025,Miami,AX02,4,347.0,0.0,mobile wallet,C2036
ORD-008353,05/04/2025,Nasr City,AU01,2,6554.0,0.05,credit card,C0309
ORD-008354,05/04/2025,Mansoura,AU02,1,8752.0,0.0,Valu/Installments,C2195
ORD-008355,05/04/2025,Mansoura,AX08,2,1327.0,0.0,Cash,C0877
ORD-008356,05/04/2025,Miami,AU05,1,3186.0,0.0,installments,C1178
ORD-008357,05/04/2025,Smouha,AX09,3,1838.0,0.0,Cash,C1087
ORD-008358,05/04/2025,Nasr City,AC05,1,38691.0,0.0,Credit Card,C0195
ORD-008362,05/04/2025,Miami,AU02,2,8751.0,0.0,Credit Card,C1647
ORD-008364,05/04/2025,Nasr City,AC05,1,37477.0,0.0,Visa/Mastercard,C0377
ORD-008359,05/04/2025,Maadi,KA07,2,18129.0,0.0,credit card,C1218
ORD-008360,05/04/2025,Miami,AX01,5,973.0,0.0,CASH,
ORD-008361,05/04/2025,Smouha,LP04,1,,0.0,installments,C2350
ORD-008370,05/04/2025,SMOUHA,SP02,1,52148.0,0.0,Cash,C1120
ORD-008369,05/04/2025,Heliopolis,KA02,2,3503.0,0.0,Mobile Wallet,C1380
ORD-008365,05/04/2025,Heliopolis,SP08,1,44324.0,0.0,Installments,C2369
ORD-008367,05/04/2025,Nasr City,TV06,1,89489.0,0.0,Visa/Mastercard,
ORD-008363,05/04/2025,Maadi,AX07,5,738.0,0.0,Cash,C0926
ORD-008368,05/04/2025,Heliopolis,SP05,1,19601.0,0.0,Cash,C2425
ORD-008377,06/04/2025,Miami,LP01,1,28658.0,0.0,installments,
ORD-008375,06/04/2025,Maadi,AC05,1,39495.0,0.0,installments,
ORD-008371,06/04/2025,maadi,SP03,1,57439.0,0.0,Credit Card,C0276
ORD-008372,06/04/2025,6th of October,SP08,1,45138.0,0.05,mobile wallet,C2321
ORD-008374,06/04/2025,Heliopolis,AX04,1,245.0,0.0,Visa/Mastercard,C1947
ORD-008383,06/04/2025,Heliopolis,SP05,1,18961.0,0.0,Credit Card,C1229
ORD-008376,06/04/2025,Miami,SP08,1,45872.0,0.0,Mobile Wallet,C1750
ORD-008373,06/04/2025,Nasr City,SP01,1,16143.0,0.0,Valu/Installments,C2176
ORD-008379,06/04/2025,MAADI,AX06,4,1160.0,0.0,CASH,C1423
ORD-008380,06/04/2025,Smouha,KA02,1,3630.0,0.0,Cash,C0315
ORD-008381,06/04/2025,Heliopolis,AX11,3,396.0,0.0,Credit Card,C1237
ORD-008382,06/04/2025,Heliopolis,SP07,1,14847.0,0.0,Mobile Wallet,C2068
ORD-008378,06/04/2025,Smouha,SP08,1,,0.0,CASH,C0860
ORD-008386,07/04/2025,Dokki,KA03,1,6627.0,0.0,cash,C1284
ORD-008400,07/04/2025,Dokki,AX10,2,457.0,0.0,mobile wallet,C0873
ORD-008394,07/04/2025,Heliopolis,TV01,1,32618.0,0.0,mobile wallet,C0740
ORD-008384,07/04/2025,Nasr City,TB01,1,24571.0,0.0,installments,C1774
ORD-008385,07/04/2025,Miami,LP05,1,36336.0,0.0,VF Cash,C2212
ORD-008387,07/04/2025,6th of October,SP06,1,10005.0,0.0,CASH,C0820
ORD-008401,07/04/2025,Smouha,TV01,1,32620.0,0.0,installments,C1915
ORD-008389,07/04/2025,MANSOURA,LP06,1,22364.0,0.0,Valu/Installments,C1648
ORD-008404,07/04/2025,Dokki,KA02,2,3636.0,0.0,Cash,C1777
ORD-008402,07/04/2025,6th of October,LP06,1,22144.0,0.0,Cash,C1098
ORD-008403,07/04/2025,Mansoura,AX07,4,744.0,0.0,mobile wallet,C2183
ORD-008399,07/04/2025,Nasr City,AX06,2,1149.0,0.0,Visa/Mastercard,C2045
ORD-008405,07/04/2025,Dokki,AX08,1,1311.0,0.0,Cash,C2319
ORD-008406,07/04/2025,6th of October,SP07,1,14827.0,0.0,Visa/Mastercard,C0246
ORD-008388,07/04/2025,Nasr City,TV02,1,26532.0,0.0,Valu/Installments,C1698
ORD-008407,07/04/2025,Mansoura,TV04,1,40355.0,0.0,Credit Card,C2140
ORD-008408,07/04/2025,Miami,LP02,1,40795.0,0.0,Visa/Mastercard,C0822
ORD-008409,07/04/2025,Maadi,AX04,3,248.0,0.0,Visa/Mastercard,C1493
ORD-008398,07/04/2025,nasr city,LP06,1,22219.0,0.0,Visa/Mastercard,C2363
ORD-008397,07/04/2025,6th of October,AX05,3,2495.0,0.0,Cash,C0765
ORD-008396,07/04/2025,Dokki,AX08,5,1379.0,0.0,Cash,C2115
ORD-008393,07/04/2025,Smouha,AC04,1,59713.0,0.0,Credit Card,C2243
ORD-008392,07/04/2025,6th of October,SP07,1,14296.0,0.05,cash,C1857
ORD-008391,07/04/2025,Heliopolis,AX12,2,907.0,0.0,Visa/Mastercard,C2111
ORD-008390,07/04/2025,Smouha,TV06,1,88695.0,0.0,Valu/Installments,C1030
ORD-008395,07/04/2025,Mansoura,KA03,2,6608.0,0.0,cash,C0077
ORD-008411,08/04/2025,Heliopolis,TV01,1,31346.0,0.0,Visa/Mastercard,C0606
ORD-008418,08/04/2025,Mansoura,TB02,1,13334.0,0.05,CASH,C1306
ORD-008414,08/04/2025,Smouha,TB04,1,17896.0,0.0,Mobile Wallet,C1230
ORD-008419,08/04/2025,Smouha,LP04,1,77563.0,0.0,Credit Card,
ORD-008420,08/04/2025,Maadi,AX11,3,396.0,0.0,Credit Card,C0264
ORD-008421,08/04/2025,Dokki,KA05,1,10075.0,0.0,mobile wallet,C0834
ORD-008422,08/04/2025,Nasr City,AX08,5,1370.0,0.0,Installments,C1690
ORD-008423,08/04/2025,Dokki,KA04,2,24526.0,0.0,installments,C1094
ORD-008424,08/04/2025,Smouha,AX04,5,252.0,0.0,Credit Card,C1176
ORD-008425,08/04/2025,Mansoura,AX09,2,1875.0,0.0,Valu/Installments,C0658
ORD-008415,08/04/2025,Nasr City,LP02,1,42052.0,0.0,Mobile Wallet,
ORD-008416,08/04/2025,Nasr City,AX01,2,947.0,0.0,Visa/Mastercard,C1784
ORD-008413,08/04/2025,Maadi,AX06,1,1116.0,0.0,cash,C0617
ORD-008412,08/04/2025,Smouha,SP08,1,45352.0,0.0,credit card,C0985
ORD-008410,08/04/2025,Heliopolis,KA01,2,4228.0,0.0,Cash,C1895
ORD-008417,08/04/2025,Nasr City,LP04,1,79089.0,0.0,credit card,C1681
ORD-008427,09/04/2025,6TH OF OCTOBER,SP07,1,14128.0,0.0,installments,C2463
ORD-008428,09/04/2025,6th of October,AX03,4,550.0,0.0,mobile wallet,C0968
ORD-008434,09/04/2025,Mansoura,TV04,1,42041.0,0.0,credit card,C0787
ORD-008447,09/04/2025,Dokki,AC06,1,40927.0,0.0,Valu/Installments,C0559
ORD-008429,09/04/2025,Mansoura,SP08,1,44480.0,0.0,Valu/Installments,C1663
ORD-008426,09/04/2025,6th of October,AX11,1,411.0,0.0,Cash,C1051
ORD-008431,09/04/2025,Maadi,AX04,4,253.0,0.0,Visa/Mastercard,C0466
RET-000013,09/04/2025,Mansoura,TV04,-1,42041.0,0.0,credit card,C0787
ORD-008435,09/04/2025,Dokki,KA01,1,4132.0,0.0,Installments,C0114
ORD-008441,09/04/2025,Heliopolis,AX08,5,1333.0,0.0,cash,C1787
ORD-008437,09/04/2025,Smouha,AX09,5,1801.0,0.0,CASH,C1272
ORD-008438,09/04/2025,Maadi ,AX08,5,1353.0,0.0,Visa/Mastercard,C1902
ORD-008439,09/04/2025,Maadi,AU03,1,13589.0,0.0,VF Cash,C1989
ORD-008440,09/04/2025,Nasr City,SP05,1,19988.0,0.0,Visa/Mastercard,C2294
ORD-008430,09/04/2025,Smouha,KA05,1,9942.0,0.0,Visa/Mastercard,C0977
ORD-008442,09/04/2025,Mansoura,SP07,1,14553.0,0.0,Visa/Mastercard,C1729
ORD-008444,09/04/2025,6th of october,AX06,2,1177.0,0.0,mobile wallet,C0828
ORD-008445,09/04/2025,Nasr City,AU05,2,3151.0,0.0,Visa/Mastercard,C0653
ORD-008436,09/04/2025,Smouha,AC06,1,42484.0,0.0,VF Cash,C1006
ORD-008446,09/04/2025,Smouha,SP08,1,45524.0,0.0,Cash,C1118
